"subject","activity","anglemeantbodyaccgravity","anglemeantbodyaccjerkgravity","anglemeantbodygyrogravity","anglemeantbodygyrojerkgravity","anglemeanxgravity","anglemeanygravity","anglemeanzgravity"
5,"WALKING_DOWNSTAIRS",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.947116527659574,0.125876924702128,-0.0542842821505305
8,"WALKING_DOWNSTAIRS",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.734180207105263,0.213262025526316,-0.0542842821505305
29,"WALKING_DOWNSTAIRS",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.896443993958333,0.136459860416667,-0.0542842821505305
27,"WALKING_DOWNSTAIRS",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.776271949318182,0.198441892954545,-0.0542842821505305
10,"WALKING_DOWNSTAIRS",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.877914983947368,0.128310641026316,-0.0542842821505305
16,"WALKING_DOWNSTAIRS",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.731151421702128,0.123723224093617,-0.0542842821505305
12,"WALKING_DOWNSTAIRS",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.828474130434783,0.206774836956522,-0.0542842821505305
28,"WALKING_DOWNSTAIRS",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.750481451521739,0.246322557391304,-0.0542842821505305
30,"WALKING_DOWNSTAIRS",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.883136180645161,0.170911323870968,-0.0542842821505305
2,"WALKING_DOWNSTAIRS",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.624985569787234,0.311800312978723,-0.0542842821505305
3,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.759811921923077,-0.00632480140384615,-0.0542842821505305
29,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.671099939833333,-0.0233932289533333,-0.0542842821505305
4,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.7102762428,-0.07099878796,-0.0542842821505305
10,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.542518750925926,0.108799259925926,-0.0542842821505305
7,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.930654288541667,0.079731682625,-0.0542842821505305
12,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.826322427058824,0.0252192275666667,-0.0542842821505305
28,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.689362179583333,0.160675070619306,-0.0542842821505305
6,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.784772392909091,0.0360512934927273,-0.0542842821505305
21,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.809146631647059,0.0683217701176471,-0.0542842821505305
25,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.701692020615385,-0.0645664581230769,-0.0542842821505305
30,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.596305441612903,0.00103946516129032,-0.0542842821505305
9,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.8064137502,0.1131528324,-0.0542842821505305
11,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.663459875471698,-0.0686398358490566,-0.0542842821505305
5,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.730101663409091,-0.0384493972045455,-0.0542842821505305
27,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.630309218285714,-0.0662284828,-0.0542842821505305
13,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.788776798979592,0.0119882938979592,-0.0542842821505305
19,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.304548450821918,-0.176317791671233,-0.0542842821505305
20,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.764207058787879,0.0329072161772727,-0.0542842821505305
26,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.564801133448718,-0.0779302425448718,-0.0542842821505305
14,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.804409417777778,0.108708410814815,-0.0542842821505305
24,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.765209814558824,-0.0426557026279412,-0.0542842821505305
2,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.774436094565217,0.155857278304348,-0.0542842821505305
22,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.606494097903226,-0.0624642647935484,-0.0542842821505305
8,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.616080375869565,-0.0866948140826087,-0.0542842821505305
1,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.591247480212766,-0.0604660253808511,-0.0542842821505305
23,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.798066761764706,-2.2258617647059e-05,-0.0542842821505305
18,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.740786431578947,-0.00746888583912281,-0.0542842821505305
16,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.79971926884058,0.142999748768116,-0.0542842821505305
17,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.81445408953125,0.085758277453125,-0.0542842821505305
15,"SITTING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.734755767966102,-0.0659028501152542,-0.0542842821505305
2,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.627180076111111,0.337937911666667,-0.0542842821505305
3,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.71190381557377,0.289824125737705,-0.0542842821505305
20,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.69701143369863,0.295461318356164,-0.0542842821505305
7,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.81912357754717,0.164011262264151,-0.0542842821505305
27,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.8334225635,0.212369686125,-0.0542842821505305
30,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.878159091355932,0.152285940677966,-0.0542842821505305
4,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.831044401607143,0.135778706071429,-0.0542842821505305
12,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.792684913278689,0.232979146393443,-0.0542842821505305
5,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.862767277857143,0.110446445178571,-0.0542842821505305
19,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.76209297260274,0.236858175068493,-0.0542842821505305
21,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.611235625168539,0.322136212359551,-0.0542842821505305
13,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.741685939122807,0.247241071929825,-0.0542842821505305
10,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.817648123636364,0.112597078427273,-0.0542842821505305
8,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.840839661296296,0.145565477037037,-0.0542842821505305
11,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.801986404255319,0.201762944893617,-0.0542842821505305
9,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.859607609333333,0.0909985561777778,-0.0542842821505305
24,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.857865246521739,0.182908385362319,-0.0542842821505305
22,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.788451559206349,0.238437296507937,-0.0542842821505305
18,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.77468191260274,0.223141827534247,-0.0542842821505305
28,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.767174065189873,0.252996898481013,-0.0542842821505305
6,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.759500275087719,0.240854577192982,-0.0542842821505305
17,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.66226282474359,0.260217512307692,-0.0542842821505305
16,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.788613521153846,0.123302384871795,-0.0542842821505305
14,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.6015810145,0.2380634805,-0.0542842821505305
23,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.753773237352941,0.164030936176471,-0.0542842821505305
15,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.841919933584906,0.196111096792453,-0.0542842821505305
29,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.923515760769231,0.123792900830769,-0.0542842821505305
26,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.853150767162162,0.179639743783784,-0.0542842821505305
25,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.745256263243243,0.192584861621622,-0.0542842821505305
1,"STANDING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,-0.743407887924528,0.270175032830189,-0.0542842821505305
30,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.499848737857143,-0.492287025857143,-0.0542842821505305
27,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.631986244324324,-0.335722056216216,-0.0542842821505305
14,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.349115950039216,-0.277020596862745,-0.0542842821505305
28,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.603392467625,-0.02646734825,-0.0542842821505305
6,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.593394403508772,-0.874567701929825,-0.0542842821505305
13,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.361210751451613,-0.475624695645161,-0.0542842821505305
26,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.695743517105263,-0.557477087236842,-0.0542842821505305
29,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.501421273913043,-0.573422049130435,-0.0542842821505305
20,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.589963054264706,-0.656294175441177,-0.0542842821505305
12,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.523178415166667,-0.6500380555,-0.0542842821505305
11,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.345277759649123,-0.813130779824561,-0.0542842821505305
3,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.423505857096774,-0.630062847096774,-0.0542842821505305
7,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.612487997884615,-0.207518642153846,-0.0542842821505305
10,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.577222397758621,0.213834852672414,-0.0542842821505305
8,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.542597408518519,-0.400681373333333,-0.0542842821505305
21,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.377040938888889,-0.364984985222222,-0.0542842821505305
4,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.553489757592593,-0.763217167407407,-0.0542842821505305
18,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.410902149384615,-0.512391751230769,-0.0542842821505305
5,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.598732659615385,-0.825299860384615,-0.0542842821505305
22,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.552457232083333,-0.399009865138889,-0.0542842821505305
9,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.6688739754,0.1707890725,-0.0542842821505305
25,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.586050049726027,-0.452959325273973,-0.0542842821505305
19,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.737784354819277,-0.476491760481928,-0.0542842821505305
23,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.533234986111111,-0.232646383194444,-0.0542842821505305
24,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.510360052361111,-0.494414754583333,-0.0542842821505305
16,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.398207971714286,0.0982209111428571,-0.0542842821505305
1,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.4267062264,-0.52034381798,-0.0542842821505305
15,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.372891310277778,-0.719412830416667,-0.0542842821505305
2,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.617423415625,-0.519732551458333,-0.0542842821505305
17,"LAYING",0.00770513730366637,0.00264770963963395,0.0176831301958708,-0.00921912899702262,0.395076582253521,-0.426235558450704,-0.0542842821505305
