"subject" "activity" "mean_tgravityacc_minus_mean_minus_x" "mean_tgravityacc_minus_mean_minus_y" "mean_tgravityacc_minus_mean_minus_z" "mean_tgravityacc_minus_std_minus_x" "mean_tgravityacc_minus_std_minus_y" "mean_tgravityacc_minus_std_minus_z"
8 "WALKING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
23 "WALKING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
25 "WALKING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
5 "WALKING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
28 "WALKING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
10 "WALKING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
24 "WALKING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
15 "WALKING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
16 "WALKING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
2 "WALKING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
17 "WALKING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
3 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
1 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
21 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
23 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
13 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
20 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
22 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
4 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
12 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
9 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
7 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
11 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
2 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
6 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
25 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
5 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
18 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
15 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
26 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
8 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
27 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
14 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
16 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
28 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
24 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
17 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
29 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
10 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
19 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
30 "WALKING_UPSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
3 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
13 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
7 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
14 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
20 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
18 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
9 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
11 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
24 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
22 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
19 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
6 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
15 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
17 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
1 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
21 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
23 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
25 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
4 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
26 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
5 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
8 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
29 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
27 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
10 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
16 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
12 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
28 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
30 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
2 "WALKING_DOWNSTAIRS" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
3 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
29 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
4 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
10 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
7 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
12 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
28 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
6 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
21 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
25 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
30 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
9 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
11 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
5 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
27 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
13 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
19 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
20 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
26 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
14 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
24 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
2 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
22 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
8 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
1 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
23 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
18 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
16 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
17 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
15 "SITTING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
2 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
3 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
20 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
7 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
27 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
30 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
4 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
12 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
5 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
19 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
21 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
13 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
10 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
8 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
11 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
9 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
24 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
22 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
18 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
28 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
6 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
17 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
16 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
14 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
23 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
15 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
29 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
26 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
25 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
1 "STANDING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
30 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
27 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
14 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
28 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
6 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
13 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
26 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
29 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
20 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
12 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
11 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
3 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
7 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
10 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
8 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
21 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
4 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
18 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
5 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
22 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
9 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
25 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
19 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
23 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
24 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
16 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
1 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
15 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
2 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
17 "LAYING" 0.669226222373046 0.00403879092060518 0.0921508600211059 -0.965207115039421 -0.95440802665318 -0.938900969424022
